=== Track 1
<message note_on note=66
<message note_on note=67
<message note_on note=67
<message note_on note=62
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=61
<message note_on note=67
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=66
<message note_on note=59
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=64
<message note_on note=66
<message note_on note=62
<message note_on note=64
<message note_on note=66
<message note_on note=62
<message note_on note=64
<message note_on note=66
<message note_on note=64
<message note_on note=62
<message note_on note=62
<message note_on note=64
<message note_on note=66
<message note_on note=62
<message note_on note=64
<message note_on note=66
<message note_on note=59
<message note_on note=62
<message note_on note=66
<message note_on note=64
<message note_on note=64
<message note_on note=59
<message note_on note=64
<message note_on note=64
<message note_on note=62
<message note_on note=62
<message note_on note=74
<message note_on note=76
<message note_on note=71
<message note_on note=78
<message note_on note=74
<message note_on note=76
<message note_on note=78
<message note_on note=73
<message note_on note=74
<message note_on note=76
<message note_on note=78
<message note_on note=67
<message note_on note=67
<message note_on note=76
<message note_on note=67
<message note_on note=74
<message note_on note=74
<message note_on note=76
<message note_on note=71
<message note_on note=78
<message note_on note=74
<message note_on note=76
<message note_on note=78
<message note_on note=73
<message note_on note=71
<message note_on note=74
<message note_on note=71
<message note_on note=78
<message note_on note=69
<message note_on note=76
<message note_on note=69
<message note_on note=73
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=74
<message note_on note=65
<message note_on note=67
<message note_on note=69
<message note_on note=74
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=61
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=61
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=59
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=61
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=78
<message note_on note=66
<message note_on note=71
<message note_on note=76
<message note_on note=64
<message note_on note=67
<message note_on note=69
<message note_on note=76
<message note_on note=64
<message note_on note=67
<message note_on note=69
<message note_on note=76
<message note_on note=64
<message note_on note=67
<message note_on note=69
<message note_on note=76
<message note_on note=74
<message note_on note=69
<message note_on note=67
<message note_on note=65
<message note_on note=74
<message note_on note=62
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=59
<message note_on note=69
<message note_on note=62
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=55
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=64
<message note_on note=61
<message note_on note=62
<message note_on note=57
<message note_on note=61
<message note_on note=61
<message note_on note=61
<message note_on note=62
<message note_on note=55
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=66
<message note_on note=61
<message note_on note=62
<message note_on note=57
<message note_on note=66
<message note_on note=66
<message note_on note=66
<message note_on note=66
<message note_on note=66
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=64
<message note_on note=64
<message note_on note=66
<message note_on note=66
<message note_on note=57
<message note_on note=66
<message note_on note=66
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=62
<message note_on note=66
<message note_on note=69
<message note_on note=69
<message note_on note=69
<message note_on note=69
<message note_on note=62
<message note_on note=71
<message note_on note=71
<message note_on note=71
<message note_on note=62
<message note_on note=69
<message note_on note=69
<message note_on note=67
<message note_on note=62
<message note_on note=66
<message note_on note=66
<message note_on note=66
<message note_on note=66
<message note_on note=61
<message note_on note=66
<message note_on note=66
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=61
<message note_on note=64
<message note_on note=67
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=61
<message note_on note=69
<message note_on note=69
<message note_on note=69
<message note_on note=62
<message note_on note=71
<message note_on note=71
<message note_on note=71
<message note_on note=62
<message note_on note=69
<message note_on note=69
<message note_on note=67
<message note_on note=62
<message note_on note=66
<message note_on note=59
<message note_on note=66
<message note_on note=61
<message note_on note=66
<message note_on note=66
<message note_on note=66
<message note_on note=62
<message note_on note=67
<message note_on note=64
<message note_on note=64
<message note_on note=64
<message note_on note=61
<message note_on note=64
<message note_on note=67
<message note_on note=66
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=69
<message note_on note=74
<message note_on note=66
<message note_on note=69
<message note_on note=78
<message note_on note=66
<message note_on note=69
<message note_on note=76
<message note_on note=66
<message note_on note=69
<message note_on note=76
<message note_on note=66
<message note_on note=69
<message note_on note=76
<message note_on note=66
<message note_on note=69
<message note_on note=76
<message note_on note=74
<message note_on note=67
<message note_on note=69
<message note_on note=71
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=59
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=78
<message note_on note=66
<message note_on note=71
<message note_on note=76
<message note_on note=64
<message note_on note=69
<message note_on note=71
<message note_on note=76
<message note_on note=64
<message note_on note=69
<message note_on note=71
<message note_on note=76
<message note_on note=64
<message note_on note=69
<message note_on note=71
<message note_on note=76
<message note_on note=74
<message note_on note=67
<message note_on note=69
<message note_on note=71
<message note_on note=74
<message note_on note=62
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=59
<message note_on note=69
<message note_on note=62
<message note_on note=62
<message note_on note=69
<message note_on note=61
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=64
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=66
<message note_on note=71
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=66
<message note_on note=71
<message note_on note=76
<message note_on note=64
<message note_on note=67
<message note_on note=69
<message note_on note=76
<message note_on note=64
<message note_on note=67
<message note_on note=69
<message note_on note=76
<message note_on note=64
<message note_on note=67
<message note_on note=69
<message note_on note=76
<message note_on note=74
<message note_on note=74
<message note_on note=69
<message note_on note=78
<message note_on note=79
<message note_on note=69
<message note_on note=74
<message note_on note=76
<message note_on note=78
<message note_on note=69
<message note_on note=74
<message note_on note=78
<message note_on note=78
<message note_on note=69
<message note_on note=74
<message note_on note=76
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=78
<message note_on note=79
<message note_on note=69
<message note_on note=74
<message note_on note=76
<message note_on note=78
<message note_on note=74
<message note_on note=76
<message note_on note=78
<message note_on note=78
<message note_on note=69
<message note_on note=74
<message note_on note=76
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=78
<message note_on note=79
<message note_on note=69
<message note_on note=74
<message note_on note=76
<message note_on note=78
<message note_on note=78
<message note_on note=69
<message note_on note=74
<message note_on note=76
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=78
<message note_on note=79
<message note_on note=69
<message note_on note=74
<message note_on note=76
<message note_on note=78
<message note_on note=69
<message note_on note=78
<message note_on note=69
<message note_on note=73
<message note_on note=73
<message note_on note=74
<message note_on note=73
<message note_on note=76
<message note_on note=69
<message note_on note=73
<message note_on note=69
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=69
<message note_on note=76
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=78
<message note_on note=76
<message note_on note=78
<message note_on note=69
<message note_on note=76
<message note_on note=78
<message note_on note=78
<message note_on note=76
<message note_on note=78
<message note_on note=69
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=74
<message note_on note=69
<message note_on note=76
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=78
<message note_on note=69
<message note_on note=78
<message note_on note=69
<message note_on note=73
<message note_on note=69
<message note_on note=73
<message note_on note=69
<message note_on note=73
<message note_on note=69
<message note_on note=73
<message note_on note=73
<message note_on note=69
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=69
<message note_on note=76
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=78
<message note_on note=69
<message note_on note=78
<message note_on note=69
<message note_on note=71
<message note_on note=69
<message note_on note=78
<message note_on note=69
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=74
<message note_on note=69
<message note_on note=78
<message note_on note=69
<message note_on note=78
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=69
<message note_on note=74
<message note_on note=69
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=69
<message note_on note=76
<message note_on note=76
<message note_on note=74
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=61
<message note_on note=64
<message note_on note=61
<message note_on note=64
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=61
<message note_on note=64
<message note_on note=61
<message note_on note=64
<message note_on note=61
<message note_on note=64
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=62
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=64
<message note_on note=69
<message note_on note=66
<message note_on note=69
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=67
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=62
<message note_on note=66
<message note_on note=64
<message note_on note=71
<message note_on note=64
<message note_on note=69
<message note_on note=74
<message note_on note=66
<message note_on note=69
<message note_on note=78
<message note_on note=66
<message note_on note=69
<message note_on note=76
<message note_on note=64
<message note_on note=69
<message note_on note=71
<message note_on note=76
<message note_on note=64
<message note_on note=69
<message note_on note=71
<message note_on note=76
<message note_on note=64
<message note_on note=69
<message note_on note=71
<message note_on note=76
<message note_on note=74
<message note_on note=67
<message note_on note=69
<message note_on note=71
<message note_on note=67
<message note_on note=71
<message note_on note=74
<message note_on note=62
<message note_on note=67
<message note_on note=71
<message note_on note=62
<message note_on note=67
<message note_on note=73
<message note_on note=64
<message note_on note=69
<message note_on note=73
<message note_on note=64
<message note_on note=69
<message note_on note=73
<message note_on note=64
<message note_on note=69
<message note_on note=73
<message note_on note=64
<message note_on note=69
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=78
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=62
<message note_on note=67
<message note_on note=69
<message note_on note=71
<message note_on note=62
<message note_on note=67
<message note_on note=71
<message note_on note=62
<message note_on note=67
<message note_on note=71
<message note_on note=62
<message note_on note=67
<message note_on note=73
<message note_on note=62
<message note_on note=67
<message note_on note=73
<message note_on note=62
<message note_on note=67
<message note_on note=73
<message note_on note=62
<message note_on note=67
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=78
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=62
<message note_on note=67
<message note_on note=69
<message note_on note=71
<message note_on note=62
<message note_on note=67
<message note_on note=71
<message note_on note=62
<message note_on note=67
<message note_on note=71
<message note_on note=62
<message note_on note=67
<message note_on note=73
<message note_on note=64
<message note_on note=69
<message note_on note=73
<message note_on note=64
<message note_on note=69
<message note_on note=73
<message note_on note=64
<message note_on note=69
<message note_on note=73
<message note_on note=64
<message note_on note=69
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=74
<message note_on note=66
<message note_on note=71
<message note_on note=78
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=73
<message note_on note=66
<message note_on note=71
<message note_on note=74
<meta message end_of_track
=== Track 2
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=50
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=54
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=43
<message note_on note=55
<message note_on note=50
<message note_on note=57
<message note_on note=61
<message note_on note=57
<message note_on note=61
<message note_on note=45
<message note_on note=59
<message note_on note=52
<message note_on note=59
<message note_on note=59
<message note_on note=47
<message note_on note=59
<message note_on note=54
<message note_on note=59
<message note_on note=59
<message note_on note=59
<message note_on note=43
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=55
<message note_on note=50
<message note_on note=55
<message note_on note=59
<message note_on note=55
<message note_on note=59
<message note_on note=45
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=61
<message note_on note=57
<message note_on note=61
<message note_on note=47
<message note_on note=59
<message note_on note=54
<message note_on note=59
<message note_on note=62
<message note_on note=59
<message note_on note=62
<message note_on note=59
<message note_on note=62
<message note_on note=45
<message note_on note=57
<message note_on note=57
<message note_on note=61
<message note_on note=57
<message note_on note=61
<message note_on note=43
<message note_on note=55
<message note_on note=50
<message note_on note=57
<message note_on note=61
<message note_on note=57
<message note_on note=61
<message note_on note=45
<message note_on note=59
<message note_on note=52
<message note_on note=59
<message note_on note=59
<message note_on note=47
<message note_on note=59
<message note_on note=54
<message note_on note=59
<message note_on note=59
<message note_on note=59
<message note_on note=43
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=55
<message note_on note=50
<message note_on note=55
<message note_on note=59
<message note_on note=55
<message note_on note=59
<message note_on note=45
<message note_on note=57
<message note_on note=52
<message note_on note=57
<message note_on note=61
<message note_on note=57
<message note_on note=61
<message note_on note=47
<message note_on note=59
<message note_on note=54
<message note_on note=59
<message note_on note=62
<message note_on note=59
<message note_on note=62
<message note_on note=59
<message note_on note=62
<message note_on note=45
<message note_on note=57
<message note_on note=57
<message note_on note=61
<message note_on note=57
<message note_on note=61
<message note_on note=47
<message note_on note=59
<message note_on note=54
<message note_on note=59
<message note_on note=59
<message note_on note=59
<message note_on note=45
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=43
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=54
<message note_on note=57
<message note_on note=57
<message note_on note=47
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=43
<message note_on note=50
<message note_on note=57
<message note_on note=43
<message note_on note=57
<message note_on note=57
<message note_on note=57
<message note_on note=45
<message note_on note=52
<message note_on note=57
